"COMID"	"QC_04"	"QC_05"	"QC_08"	"QC_MA"	"SLOPE"	"wetindexws"	"pctcarbresidws"	"pctglactilloamws"	"na2ows"	"rckdepws"	"pctglactilcrsws"	"pctcolluvsedws"	"sio2ws"	"k2ows"	"clayws"	"pcthydricws"	"pcteolcrsws"	"hydrlcondws"	"runoffws"	"pctglaclakecrsws"	"fe2o3ws"	"bfiws"	"p2o5ws"	"al2o3ws"	"omws"	"compstrgthws"	"kffactws"	"pctglactilclayws"	"wtdepws"	"caows"	"mgows"	"pctalluvcoastws"	"permws"	"pctsilicicws"	"elevws"	"pctcoastcrsws"	"pctnoncarbresidws"	"sandws"	"sws"	"nws"	"precip9120ws"	"tmax9120ws"	"tmean9120ws"	"tmin9120ws"	"wsareasqkmws"
3809479	1.49136169383429	1.33144754287782	0.916559219301167	1.18190072819643	-4.36133134159181	751.9302	0	0	0.5907	104.069835420764	0	100	1403.76680968005	1.7038	22.8971907670013	0	0	-0.933674074634234	0.499998892786281	0	2.7633	39.4412	-2.47008648953873	8.9163	-1.0080620616609	58.2706	0.3185	0	126.796983749094	1.24989919843178	0.573506205484892	0	8.37812131249353	0	9.45598852927904	0	0	23.1624733464445	-0.152303979265218	0.2132	1357.9709578082	102.129644064389	8.83499303381068	3.34298524955439	2.48428087744937
3809827	1.44842803501165	1.28789126595405	0.876564213983903	1.13684734995749	-4.48937739302705	749.9655	0	0	0.5884	103.472912001856	0	100	1443.68727048005	1.6936	23.2170526132606	0	0	-0.907630300367368	0.499998892786281	0	2.7457	39.3737	-2.56076302646171	8.824	-1.03081038312739	59.416	0.3208	0	127.47931260514	1.22863819570419	0.554168524298014	0	7.88248854341899	0	9.46218068330038	0	0	22.4583438714543	-0.178879676222521	0.2052	1361.05432207321	101.885892263684	8.83528918225477	3.36053519152329	2.39805816950999
3809485	1.37388623178917	1.21133416373258	0.805296916158053	1.05637117947557	-4.0823909336415	742.8042	0	0	0.5834	102.43998790466	0	100	1529.39673858006	1.6721	23.6714429028815	0	0	-0.857297754259258	0.499998892786281	0	2.7085	39.2454	-2.76807955508539	8.6299	-1.07042146373398	61.8229	0.3248	0	128.910203486304	1.17733776940869	0.507194953676569	0	7.2066083244397	0	9.47700651118043	0	0	21.4694009249377	-0.24070996697494	0.1884	1367.80538515261	101.129898743632	8.83563309787905	3.41444031943579	2.24123382005467
3809481	0.827756862978681	0.668851648082612	0.269979676645557	0.494850021680233	-2.80148896877009	739.5358	0	0	0.5798	102.816627525942	0	100	1811.32134544506	1.6526	21.0971245221191	0	0	-0.730020323352344	0.499998892786281	0	2.6572	39.6084	-3.12318068884848	8.4079	-1.0272956399388	65.4184	0.3042	0	134.468921354451	0.899119631742852	0.405611031859602	0	11.8708438012015	0	9.54650185715504	0	0	26.6194920808301	-0.363813104800272	0.1568	1379.75506591753	97.7866174722511	8.80284685622611	3.58530975051884	1.12427342217377
3809443	0.440121603187962	0.28420506770202	-0.12901118623884	0.0972573096937671	-3.10095231531808	735.977	0	0	0.5927	97.28	0	100	1790.85839682006	1.7819	21.1	0	0	-0.85542579238727	0.499998892786281	0	2.8505	39.713	-2.78321042809483	9.2132	-1.22872679287002	62.0382	0.3	0	148.28	1.02940063969282	0.502982107356112	0	12.71	0	9.53112434799608	0	0	26.1731634078212	-0.290051983488392	0.1396	1373.71979739804	97.2025667723641	8.80901480453212	3.6387526397905	0.250520122338857
3809465	0.64286005258459	0.507990724819826	0.0588054866762861	0.350054093579224	-3.26802708154213	763.9372	0	0	0.6104	108.781805460751	0	100	1094.85401250005	1.7885	20.2665358361775	0	0	-1.24795155217287	0.499998892786281	0	2.9094	39.9734	-1.87663997790335	9.6807	-0.842915140133031	48.7912	0.3	0	121.677784982935	1.37707398136326	0.686205598092228	0	12.4844744027304	0	9.40154090600495	0	0	28.9035733788396	0.0213547130818364	0.2792	1324.33268072355	104.433123744446	8.85523188334471	3.22259939929352	0.924114943732672
3809469	1.33499628024324	1.17289469775221	0.753199914199493	1.00625205136941	-4.03442650462869	740.1855	0	0	0.5965	103.051256527932	0	100	1598.77360124506	1.7779	20.6817930052223	0	0	-0.919373513074587	0.499998892786281	0	2.8572	39.9176	-2.50950234992318	9.2916	-1.01961015489231	58.8371	0.3	0	134.931816743156	1.16644232842429	0.565028273162434	0	12.5968381072955	0	9.50471279518952	0	0	27.552456876088	-0.189834715456178	0.1755	1365.56079129562	98.9323637431381	8.80984107540671	3.51677168971673	2.15834170100387
3809453	1.13084818310289	0.969509098596613	0.555578072773076	0.796018969347219	-3.6570923640762	744.121	0	0	0.5953	100.817127195879	0	100	1646.77094180506	1.7777	20.8436864350812	0	0	-0.901010360595365	0.499998892786281	0	2.8539	39.8968	-2.57658166867628	9.2596	-1.09621945043322	59.6982	0.3	0	140.099074098534	1.13749826488742	0.55072333543016	0	12.6406445647867	0	9.52570394214444	0	0	27.0344696869634	-0.21367456560922	0.1662	1370.08542093832	98.0230020059671	8.80663906909127	3.57539547354114	1.7460767839858
3809447	0.737669627356721	0.578639209968187	0.185542154854658	0.386855529184903	-2.68660176966762	727.1378	0	0	0.586	97.28	0	100	2009.12784288006	1.7648	21.1	0	0	-0.777543663318151	0.499998892786281	0	2.8131	39.9075	-3.18249171586601	8.9701	-1.22872679287002	66.0646	0.3	0	148.28	0.752749689428056	0.402092675635634	0	12.71	0	9.62294998498432	0	0	26.2322733971997	-0.444421927225837	0.1025	1387.98345924834	94.3193730257385	8.76832099196758	3.76474285626382	0.854346048984689
3809455	0.780893108687151	0.62695595143555	0.215373152783686	0.448087666692496	-2.62950660068226	730.9231	0	0	0.5921	105.049856844617	0	100	1777.83359442006	1.7729	20.5369668953176	0	0	-0.849857838148368	0.499998892786281	0	2.8378	39.9222	-2.78321042809483	9.1651	-0.957128076523858	62.0279	0.3	0	130.309308082314	1.03418826172431	0.502561806695766	0	12.5576498657918	0	9.50958297801657	0	0	27.9872114524307	-0.286509456905217	0.1434	1372.57854116016	98.5196833325992	8.79957890644199	3.52440571207874	1.04568447345492
3809519	1.19730813150313	1.0384214456425	0.634779458146052	0.882353746388771	-3.85666549790925	743.0873	0	0	0.5816	101.721660219213	0	100	1478.56534384505	1.6662	24.8900827423168	0	0	-0.886056647689823	0.499998892786281	0	2.7053	39.0414	-2.78044950904293	8.5945	-1.1107880353933	61.9302	0.3322	0	127.626614012465	1.21089032070135	0.507486209614112	0	5.08100042983022	0	9.4595975881547	0	0	18.9658521384053	-0.240558802865547	0.1902	1365.97008972706	102.048081652806	8.84570300520095	3.37051201663443	1.91463846153272
3809487	0.549003262025911	0.420450859106233	-0.0213630516150695	0.261024833992635	-2.74917621852762	758.3761	0	0	0.6104	105.037571428571	0	100	1094.85401250005	1.7885	20.5378571428571	0	0	-1.24795155217287	0.499998892786281	0	2.9094	40	-1.87663997790335	9.6807	-0.958875232892222	48.7912	0.3	0	130.337722689076	1.37707398136326	0.686205598092228	0	12.5578907563025	0	9.42647320965104	0	0	27.9832058823529	0.0213547130818364	0.2792	1312.60424655882	104.074631664792	8.77046039726891	3.07997122071429	0.733450428390068
3809509	1.28521964320208	1.14789264483288	0.705179244873762	1.00949338828758	-3.99379711519176	785.5302	0	0	0.6094	106.120882842463	0	100	1130.22474604505	1.7881	21.8300007236414	0	0	-1.21324857784734	0.499998892786281	0	2.9061	39.6661	-1.91632101418442	9.6538	-0.93247117264566	49.5522	0.3132	0	124.372038497721	1.36627574947555	0.679415253422345	0	10.0226854330994	0	9.41306361192376	0	0	25.4521759895796	0.00838723011458486	0.2712	1316.75201081627	105.165328110671	8.80357454212316	3.07081637588899	2.22808419080271
3809527	0.940815208650851	0.807332039291258	0.372912002970291	0.661528740132077	-3.82571218023205	798.1905	0	0	0.6104	105.565197805851	0	100	1094.85401250005	1.7885	22.9999517952128	0	0	-1.24795155217287	0.499998892786281	0	2.9094	39.3373	-1.87663997790335	9.6807	-0.959925393020807	48.7912	0.3277	0	122.805437167553	1.37707398136326	0.686205598092228	0	7.9615741356383	0	9.41798440522755	0	0	23.0713547207447	0.0213547130818364	0.2792	1321.01906407081	105.485889476147	8.81860244986702	3.07933789187168	1.55411883959254
3809507	0.616580530085991	0.4881274962476	0.0549958615295242	0.334252642334432	-3.49280404654209	795.5469	0	0	0.6104	107.4546875	0	100	1094.85401250005	1.7885	21.779476744186	0	0	-1.24795155217287	0.499998892786281	0	2.9094	39.8888	-1.87663997790335	9.6807	-0.892244325611535	48.7912	0.3056	0	121.170668604651	1.37707398136326	0.686205598092228	0	9.91192587209302	0	9.41567844759569	0	0	25.6125109011628	0.0213547130818364	0.2792	1326.4230521875	104.952727984823	8.80198600403343	3.08147139691497	0.867053657650012
3809567	0.736077637004026	0.605843539058197	0.171433900943301	0.458033192496657	-3.58748497254512	778.1454	0	0	0.6095	98.190580140313	0	100	1126.51852144505	1.7882	21.9085186184566	0	0	-1.21681130891759	0.499998892786281	0	2.9064	39	-1.9123795530413	9.6566	-1.20215217824574	49.473	0.3237	0	143.966305990286	1.36742426715695	0.680143295803582	0	11.0881786292499	0	9.41392783323406	0	0	24.299929843497	0.00974825594897827	0.272	1322.22175442526	105.9630932666	8.83440465304911	3.07582203505127	1.13486797924455
3809719	1.69911763936334	1.54160420268238	1.14884934295925	1.39623422878582	-4.83120482641515	731.8864	0	0	0.6986	99.8013695742439	0	100	1903.06223180506	1.9706	18.1431090101888	0	0	-0.910094888557071	0.499998906714437	0	3.1176	38.8944	-3.48961155333206	9.5371	-0.442033104414417	71.8877	0.2762	0	152.051458047207	1.10032135280541	0.502611290723948	0	16.4933645277716	0	9.50209152301084	0	0	29.7420329617682	-0.460046158342351	0.0705	1350.41172191413	105.364728866027	8.71561485710853	2.88039933933518	2.83842030132142
3809741	1.53144059525023	1.37386787032709	0.979548374704141	1.21816774842045	-4.75132410576321	707.9765	0	0	0.6369	98.4759175237439	0	100	1794.13999618006	1.785	17.8184124797008	0	0	-0.818442226134355	0.499998914136294	0	2.8728	38.8587	-3.27778698558319	8.4224	-0.400457947472668	72.7226	0.2747	0	155.410720929088	1.20826687169532	0.551428699592001	0	18.1403582500861	0	9.54469873443668	0	0	30.2397239309089	-0.433209087617231	0.0769	1356.64298794597	104.141776484049	8.71314827381379	2.95956694780277	2.52207265144477
3809735	1.66031514955746	1.50279570413002	1.10981469569443	1.35508738007492	-4.74828875036259	726.4157	0	0	0.6855	99.4650523864959	0	100	1882.76732920506	1.9302	18.0399880057854	0	0	-0.887060023912571	0.499998908154416	0	3.0656	38.8833	-3.43989662548155	9.297	-0.428166783433328	72.043	0.2758	0	152.96276995802	1.12438051951079	0.51295538671366	0	16.9513856845522	0	9.51181539687269	0	0	29.9031611810774	-0.454198242839488	0.0719	1351.56215816134	105.092960803506	8.71029039720715	2.88840205436431	2.76689051870541
3809739	1.58775585101782	1.43031697988199	1.03614962974589	1.27776961008367	-4.55711585894345	710.0472	0	0	0.6564	98.7499179386879	0	100	1839.93051700506	1.8402	17.8235953909605	0	0	-0.839531468877961	0.499998911269769	0	2.9495	38.8779	-3.33655822291415	8.7643	-0.399854979620544	72.4102	0.275	0	154.892366172031	1.17048859178602	0.533842998322052	0	17.9197338322208	0	9.53401144317868	0	0	30.2232450359284	-0.442011851773885	0.075	1353.64649066412	104.417436456064	8.69938014539866	2.91318276841171	2.63057057918251
3809737	0.707485011967559	0.57124285056034	0.188928483761135	0.414304688128499	-3.43675044847284	718.2472	0	0	0.7793	100.450009532888	0	100	2145.12282888006	2.1885	17.8358913250715	0	0	-1.00086945870828	0.499998892786281	0	3.4332	39	-3.74887044631475	10.9214	-0.393290269479371	70.4275	0.2766	0	151.732592945663	0.652212766463554	0.379267535692502	0	16.5892564346997	0	9.46626432571704	0	0	30.1334890371783	-0.502793819294663	0.0626	1334.55438063553	106.145057322034	8.61034507375278	2.61756386823642	0.988728498997449
3809747	0.296884475538766	0.163757523982254	-0.20830935097918	0.000867721531660379	-3.84929969918516	787.2253	0	0	0.8272	102.724178847807	0	100	2098.46275698006	2.3684	18.9810404127257	0	0	-1.24718356880406	0.499998892786281	0	3.6315	38.626	-4.04142071958666	11.8924	-0.568388650984604	70.2529	0.28	0	144.297188306105	0.685063956112269	0.376985857579355	0	12.6255889939811	0	9.40953803738473	0	0	28.7588392089424	-0.519274621010077	0.0572	1345.14817467756	108.151869361454	8.76328977876182	2.78431514143594	0.0455383549295097
3809745	0.864748335629718	0.718501688867357	0.331427296520946	0.5493711523333	-3.27840601184959	701.0475	0	0	0.5756	97.3441619850187	0	100	1499.23952812505	1.5891	18.0138085205993	0	0	-0.765229704836554	0.499998861751433	0	2.682	39	-3.04638057916541	7.2065	-0.434234031649018	70.7485	0.2718	0	156.935451779026	1.34454055526577	0.650239585883792	0	18.6321512172285	0	9.59821291878699	0	0	30.0354283707865	-0.349206960347099	0.1018	1338.86048740637	102.604601810933	8.57332858274813	2.78486138572097	1.25997601105687
3809751	1.4109627176184	1.25474137609156	0.860697274052099	1.09523911201051	-4.46923000813105	705.5269	0	0	0.6428	98.8213652058433	0	100	1862.03795778006	1.8065	17.8394077025232	0	0	-0.819014419210407	0.499998929691803	0	2.8815	38.8093	-3.31246846085514	8.5616	-0.401914325096432	73.4432	0.2755	0	154.716092961487	1.17087359860588	0.521737051030885	0	17.834224435591	0	9.53667933905509	0	0	30.228363877822	-0.454816631783356	0.0712	1362.86754420053	104.357588286184	8.75513376398406	3.02907399105378	2.29463436171753
3809755	1.23317385538097	1.07983219967726	0.686636269262383	0.916559219301167	-4.36525879237898	705.3577	0	0	0.6398	99.416885396469	0	100	1982.53866912006	1.8027	17.7938146749668	0	0	-0.795880017341361	0.499998961766903	0	2.8416	38.7069	-3.32540301748503	8.5574	-0.393110253730196	74.955	0.2763	0	153.751120522502	1.10126654640832	0.46219210498039	0	17.4647270129605	0	9.52281086197162	0	0	30.2378242677824	-0.488116639019789	0.063	1369.8771822635	104.686100838303	8.80727490367384	3.11066714154506	1.95626835394921
3809707	0.443262987458852	0.311753861055966	-0.0624821079821519	0.152899596394053	-3.54967296065561	707.675	0	0	0.8268	103.02	0	100	2099.31161012506	2.3662	19.13	0	0	-1.24412514431989	0.499998892786281	0	3.6284	39	-4.03621368238699	11.8811	-0.590315200444307	70.2821	0.28	0	143.33	0.684751224704914	0.376752882518307	0	12.11	0	9.44653755504573	0	0	28.2	-0.519418213169395	0.0571	1340.65241674433	106.248438096189	8.72912458763441	2.84679749219833	0.401569962371215
3809753	0.769081787118293	0.620656479819725	0.231979026831759	0.439806211393488	-2.74729347994646	693.5833	0	0	0.5479	97.3303594873398	0	100	1373.56449538005	1.5202	18.6777086589559	0	0	-0.760450279157025	0.499998847965916	0	2.5868	39	-3.00366371025578	6.7606	-0.547276458684302	70.8417	0.2723	0	155.073494842138	1.39003976201194	0.677741613225588	0	17.358180681463	0	9.63335976622452	0	0	29.2950672085027	-0.33517005885597	0.1064	1353.64305366052	101.871961179794	8.64331657211629	2.97701793463895	1.00348465508313
3809723	0.529173603261851	0.398460849608397	0.0195316845316707	0.246005904076276	-3.75848817306206	786.2107	0	0	0.8272	103.02	0	100	2098.46275698006	2.3684	19.13	0	0	-1.24718356880406	0.499998892786281	0	3.6315	39	-4.04142071958666	11.8924	-0.590315200444307	70.2529	0.28	0	143.33	0.685063956112269	0.376985857579355	0	12.11	0	9.41224579337241	0	0	28.2	-0.519274621010077	0.0572	1336.80173278595	107.950257006952	8.75094744850498	2.77393086294732	0.619860536565708
3809709	0.622317660833948	0.48727981644321	0.112269768417606	0.331427296520946	-3.02264439043729	690.9902	0	0	0.8219	103.02	0	100	2106.63441138006	2.3444	19.13	0	0	-1.2125395254745	0.499998892786281	0	3.6002	39	-3.99498648548215	11.768	-0.590315200444307	70.4731	0.28	0	143.33	0.681983808467323	0.375741307198093	0	12.11	0	9.46317368666883	0	0	28.2	-0.519993057041411	0.0566	1342.26996841487	105.993952342271	8.73447736390926	2.8751208043898	0.796440873782024
3809705	0.174931593528733	0.0461047872464293	-0.324221658324999	-0.120904120499354	-2.97712396474672	657.269	0	0	0.8132	103.02	0	100	2119.71603298006	2.3051	19.13	0	0	-1.16052195261952	0.499998892786281	0	3.5499	39	-3.92215219217456	11.5642	-0.590315200444307	70.8043	0.28	0	143.33	0.67703338738662	0.374139441732774	0	12.11	0	9.49528562522243	0	0	28.2	-0.521145032469895	0.0555	1345.3203776092	105.502088139146	8.74429103697701	2.92884634636782	-0.247639140441005
3809669	-0.521433504404714	-0.640164517658215	-0.999999999995657	-0.812479279160717	-6.83772230820884	712.4386	0	0	0.6379	100.243157900466	0	100	1985.84632924506	1.768	19.0984704140724	0	0	-0.769806621128398	0.499998907048683	0	2.7839	38.456	-3.27056389511298	8.4296	-0.533524702235992	76.2827	0.2796	0	151.699756063047	1.12133525877864	0.391468386783064	0	12.6249327295685	0	9.51841644497727	0	0	29.673063852484	-0.474307475493695	0.0671	1372.74567686986	104.03619926381	8.88069119338194	3.30244143735811	3.56928410892661
3809681	0.467608105583781	0.334051440347093	-0.0395292224652254	0.17782497186497	-3.07297928213534	690.5611	0	0	0.6956	103.018868880135	0	100	2212.22794040507	1.8549	19.3954361283061	0	0	-0.753009300755991	0.499998892786281	0	3.0631	39	-3.26516421504378	9.1398	-0.605820514801764	71.1879	0.28	0	142.496741699494	0.687896774353566	0.384046812442634	0	11.7491727630838	0	9.47814190487617	0	0	27.7535959482274	-0.49200927517896	0.0658	1341.01096221722	105.578149566632	8.75692168981429	2.94948117693866	0.458711973158126
3809677	0.836070808915205	0.70087670837699	0.301680949293793	0.549983611159811	-3.53707409175119	727.108	0	0	0.7712	103.02	0	100	2156.57569842006	2.1237	19.13	0	0	-0.964170174743173	0.499998892786281	0	3.3804	39	-3.54471049208443	10.6294	-0.590315200444307	70.3456	0.28	0	143.33	0.665658116091526	0.392171164600418	0	12.11	0	9.43943653977781	0	0	28.2	-0.525346746636481	0.0533	1322.57344507074	106.465935018002	8.76904329364473	2.91288362324276	1.29616840499692
3809703	1.02333478253835	0.886941705983472	0.494293768665472	0.744684063276965	-4.01026226347437	803.6421	0	0	0.8272	103.02	0	100	2098.49515280506	2.3682	19.13	0	0	-1.24718356880406	0.499998892786281	0	3.6314	39	-4.03881569555085	11.8916	-0.590315200444307	70.2529	0.28	0	143.33	0.685063956112269	0.376985857579355	0	12.11	0	9.42223170999238	0	0	28.2000499714449	-0.519274621010077	0.0572	1326.45658803969	107.334796343473	8.74382443607938	2.80121108595088	1.68157442528829
3809687	1.1774210574832	1.03590979845665	0.627468272459812	0.881783955593442	-4.75694143084344	724.4186	0	0	0.6485	99.0813894004502	0	100	1723.58966472006	1.8023	17.8066103949253	0	0	-0.841637507901734	0.499998875597587	0	2.9508	39.6887	-3.2295476142649	8.5667	-0.391344991854052	70.3511	0.2749	0	154.331396562308	1.22474796578087	0.58315964985428	0	17.6978299570289	0	9.53219187049881	0	0	30.1446521383262	-0.405055263303813	0.0849	1328.38136870063	104.299958751507	8.66352569717721	2.84892512599754	1.95421328740081
3809685	0.713574537772154	0.581949658373432	0.170848203643602	0.422917980767826	-3.31532212440387	716.972	0	0	0.6965	99.777042380523	0	100	1913.05250248006	1.9211	17.497021340547	0	0	-0.87224748416379	0.499998877864394	0	3.1149	39.4914	-3.31800136532215	9.3336	-0.344998593654711	70.3004	0.2759	0	153.93286143673	1.07850733676301	0.517024873219262	0	17.7621761346558	0	9.52590779429232	0	0	30.5655365193868	-0.44321521769177	0.0735	1325.63161006913	104.511930537625	8.64547652356477	2.79882183876165	1.038711299224
3809715	0.940715656906712	0.799891684656934	0.400192488592749	0.634880140766627	-3.14328319046004	711.3896	0	0	0.5837	97.8777097253155	0	100	1544.50175442006	1.6176	17.7376670378619	0	0	-0.77650405903501	0.499998870762341	0	2.7157	39.9458	-3.05279431168612	7.4395	-0.386950799418509	70.4016	0.2733	0	156.739786562732	1.32231418150433	0.637405272127475	0	18.7563734224202	0	9.56183037700896	0	0	30.2572754268745	-0.364616795951496	0.0975	1332.70713895694	103.353612903051	8.64960641867112	2.88643281904232	1.46048923486138
3809673	0.657151501901062	0.534026106056262	0.11025291735374	0.387567779417367	-3.86145866674543	830.4669	0	0	0.8272	103.014647263524	0	100	2098.46275698006	2.3684	19.1273046504271	0	0	-1.24718356880406	0.499998892786281	0	3.6315	39.0699	-4.04142071958666	11.8924	-0.590154769441699	70.2529	0.28	0	143.347500790889	0.685063956112269	0.376985857579355	0	12.1193293261626	0	9.40195727932568	0	0	28.2478266371402	-0.519274621010077	0.0572	1306.93867567542	107.680576484205	8.76834848899083	2.82883966493198	0.992727548226803
